target_id,comparator_id,outcome_id,analysis_id,rr,ci_95_lb,ci_95_ub,p,i_2,log_rr,se_log_rr,target_subjects,comparator_subjects,target_days,comparator_days,target_outcomes,comparator_outcomes,calibrated_p,calibrated_rr,calibrated_ci_95_lb,calibrated_ci_95_ub,calibrated_log_rr,calibrated_se_log_rr,database_id
1792797,1793457,1792373,2,0.0531621236283094,0.00503577016188589,1.1520998016661,0.0342366149871179,NA,-2.93440909807364,1.38593745538907,819,16,230093,4377,-5,-5,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,141323,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,438407,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,198803,2,1.15826560370865,0.255131515930478,20.4718430380131,0.895506169907542,NA,0.14692371702068,1.11864977731518,819,16,214680,6333,57,-5,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,432590,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,436675,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,316457,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,436676,2,NA,NA,NA,NA,NA,NA,NA,819,16,229889,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,440129,2,NA,NA,NA,NA,NA,NA,NA,819,16,229791,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,380839,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,377910,2,NA,NA,NA,NA,NA,NA,NA,819,16,228279,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,374655,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792374,2,328661905534439,0.231832201803988,NA,NA,NA,33.4260506955546,NA,819,16,227945,6697,15,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4304008,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,40443308,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792364,2,61712738928031.3,0.129893927531359,NA,NA,NA,31.7535114911371,NA,819,16,229807,6697,14,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,81878,2,NA,NA,NA,NA,NA,NA,NA,819,16,229710,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,374366,2,NA,NA,NA,NA,NA,NA,NA,819,16,227573,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4280571,2,107328408353946,0.0431594404825237,NA,NA,NA,32.306914486851,NA,819,16,229092,6697,5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792366,2,0.380673677109538,0.140581148114588,1.5621400194425,0.11590260776723,NA,-0.96581276137916106,0.614303910124479,819,16,221398,4251,57,-5,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,72418,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4092565,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4339088,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4142905,2,NA,NA,NA,NA,NA,NA,NA,819,16,229474,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4028970,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4047787,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4172458,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,434626,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4049417,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,134619,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,195212,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,377535,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,73300,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4153877,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,80509,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,435093,2,632234853884228,0.0270335241286849,NA,NA,NA,34.0802820452948,NA,819,16,229954,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,42873169,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4207307,2,NA,NA,NA,NA,NA,NA,NA,819,16,229359,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4114197,2,74586047118427.8,0.0325511530132877,NA,NA,NA,31.9429745696989,NA,819,16,229181,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,444367,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,198075,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4135082,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4239381,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,261880,2,114064145501677,0.0228879070218864,NA,NA,NA,32.3677820859174,NA,819,16,229559,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,199074,2,NA,NA,NA,NA,NA,NA,NA,819,16,229968,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4068482,2,143148061670247,0.113710390455537,NA,NA,NA,32.5949006068309,NA,819,16,228209,6697,11,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,440424,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4150372,2,NA,NA,NA,NA,NA,NA,NA,819,16,229775,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792370,2,0.264323320574909,0.0794419242844285,1.63696130665786,0.0847255895838114,NA,-1.3305822260207,0.771843442445152,819,16,223829,6571,28,-5,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,198202,2,NA,NA,NA,NA,NA,NA,NA,819,16,230127,6697,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,75576,2,NA,NA,NA,NA,NA,NA,NA,819,16,228614,6697,5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4215978,2,103377211751995,0.0397937956161968,NA,NA,NA,32.2694056644679,NA,819,16,226915,6697,5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,140168,2,NA,NA,NA,NA,NA,NA,NA,819,16,229218,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,253796,2,NA,NA,NA,NA,NA,NA,NA,819,16,230076,6697,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,134619,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,377535,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792374,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,380839,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,72418,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792365,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,194997,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,30234,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,74189,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,199861,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,198202,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,440129,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,139902,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,135215,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,77965,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,75576,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4172458,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,81336,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,72576,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,380395,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,376707,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4047787,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,376938,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,261880,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,440814,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,374366,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,201792,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4049417,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4215978,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,433527,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,436675,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,261326,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,433440,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792369,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,433450,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4164337,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,374655,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,140168,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,373478,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,444367,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4223947,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4171915,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,381444,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,74855,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,141933,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,376132,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4079750,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4001458,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,133228,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,440424,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4068482,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,81878,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,141323,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,318800,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4092565,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,380094,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,381581,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,134453,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,192606,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,432590,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,253796,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4108467,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4207307,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,197036,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,194696,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4288544,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4114197,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,80509,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,435613,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792368,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,140362,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4218106,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,198803,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,439840,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4299544,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792364,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,436100,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4131595,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,377910,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,195212,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,30441,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,199074,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4135082,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,378424,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4304008,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792370,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,316457,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4239381,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,138463,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792371,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,436676,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,434626,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792366,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4339088,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4142905,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4028970,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,40443308,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792372,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,198075,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4280571,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,437082,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4150372,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,435093,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792367,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792373,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,42873169,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,438407,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,380731,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,73300,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4153877,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,134765,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,432590,4,NA,NA,NA,NA,NA,NA,NA,911,17,26751,510,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,198202,4,NA,NA,NA,NA,NA,NA,NA,911,17,26751,510,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,75576,4,NA,NA,NA,NA,NA,NA,NA,911,17,26667,510,5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,141323,4,NA,NA,NA,NA,NA,NA,NA,911,17,26751,510,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,433450,4,NA,NA,NA,NA,NA,NA,NA,911,17,26751,510,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,433440,4,NA,NA,NA,NA,NA,NA,NA,911,17,26751,510,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,376938,4,NA,NA,NA,NA,NA,NA,NA,911,17,26751,510,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792370,4,0.0991181813907652,0.0118944156974338,0.825962766626654,0.0326213902313605,NA,-2.31144238938036,1.08177515208879,911,17,26340,456,23,-5,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,198803,4,0.926903969263828,0.174130411744182,17.0879928370092,0.948272587796752,NA,-0.0759053118095644,1.17000282849224,911,17,25981,496,46,-5,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4068482,4,NA,NA,NA,NA,NA,NA,NA,911,17,26737,510,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,134765,4,NA,NA,NA,NA,NA,NA,NA,911,17,26751,510,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,199861,4,NA,NA,NA,NA,NA,NA,NA,911,17,26751,510,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,1792366,4,0.335833080235017,0.0811333602309363,2.25406862561428,0.198231239561409,NA,-1.09114102747232,0.848076276680717,911,17,25864,456,57,-5,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,194696,4,NA,NA,NA,NA,NA,NA,NA,911,17,26744,510,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,133228,4,221994074639054,NA,NA,NA,NA,33.0336718066295,NA,911,17,26699,510,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,433527,4,NA,NA,NA,NA,NA,NA,NA,911,17,26726,510,-5,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4239381,4,NA,NA,NA,NA,NA,NA,NA,911,17,26751,510,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,435613,4,NA,NA,NA,NA,NA,NA,NA,911,17,26751,510,0,0,NA,NA,NA,NA,NA,NA,YUHS
1792797,1793457,4288544,4,754679036160218,NA,NA,NA,NA,34.2573136571209,NA,911,17,26706,510,-5,0,NA,NA,NA,NA,NA,NA,YUHS
